date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:39	68032/68032	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/blog/13.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/blog/13.jpg	(from https://themewagon.gitlab.io/medicare/)
14:58:40	8685/8685	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/customer-service.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/customer-service.png	(from https://themewagon.gitlab.io/medicare/)
14:58:42	6226/6226	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/mail-5.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/mail-5.png	(from https://themewagon.gitlab.io/medicare/)
14:58:43	6783/6783	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/clock-2.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/clock-2.png	(from https://themewagon.gitlab.io/medicare/)
14:58:45	120554/120554	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/js/jquery.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/js/jquery.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:46	30670/30670	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/js/popper.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/js/popper.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:47	90754/90754	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/js/bootstrap.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/js/bootstrap.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:50	13181/13181	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/is/is.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/is/is.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:51	1327860/1327860	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/js/plugins.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/js/plugins.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:52	6500/6500	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/stickyfilljs/stickyfill.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/stickyfilljs/stickyfill.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:53	3283/3283	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/sticky-kit/sticky-kit.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/sticky-kit/sticky-kit.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:54	1373/1373	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/loaders.css/loaders.css.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/loaders.css/loaders.css.js	(from https://themewagon.gitlab.io/medicare/)
14:58:54	850/850	---MC-	200	added ('OK')	text/javascript	date:Wed,%2031%20Jan%202024%2007:58:54%20GMT	https://www.google.com/recaptcha/api.js	D:/template%20test/template/www.google.com/recaptcha/api.js	(from https://themewagon.gitlab.io/medicare/)
14:58:56	23089/23089	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/flexslider/jquery.flexslider-min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/flexslider/jquery.flexslider-min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:58	32466/32466	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/js/theme.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/js/theme.min.js	(from https://themewagon.gitlab.io/medicare/)
14:58:59	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2007:58:58%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.eot	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.6c.delayed	(from https://themewagon.gitlab.io/medicare/assets/lib/flexslider/flexslider.css)
14:59:00	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2007:58:59%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.eot?	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.6dd41d.delayed	(from https://themewagon.gitlab.io/medicare/assets/lib/flexslider/flexslider.css)
14:59:02	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2007:59:01%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.woff	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.6e.delayed	(from https://themewagon.gitlab.io/medicare/assets/lib/flexslider/flexslider.css)
14:59:03	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2007:59:02%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.ttf	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.6f.delayed	(from https://themewagon.gitlab.io/medicare/assets/lib/flexslider/flexslider.css)
14:59:05	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2007:59:04%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.svg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/flexslider/fonts/flexslider-icon.70.delayed	(from https://themewagon.gitlab.io/medicare/assets/lib/flexslider/flexslider.css)
14:59:07	9177/9177	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/jquery.mb.ytplayer/jquery.mb.YTPlayer.min.css	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/jquery.mb.ytplayer/jquery.mb.YTPlayer.min.css	(from https://themewagon.gitlab.io/medicare/index-youtube.html)
14:59:09	62591/62591	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/jquery.mb.ytplayer/jquery.mb.YTPlayer.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/jquery.mb.ytplayer/jquery.mb.YTPlayer.min.js	(from https://themewagon.gitlab.io/medicare/index-youtube.html)
14:59:09	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2007:59:08%20GMT	https://themewagon.gitlab.io/medicare/assets/img/background/boulevard.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/background/boulevard.73.delayed	(from https://themewagon.gitlab.io/medicare/index-selfhosted.html)
14:59:20	262048/262048	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/css/theme-rtl.css	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/css/theme-rtl.css	(from https://themewagon.gitlab.io/medicare/index-rtl.html)
14:59:24	33517/33517	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/semantic-ui-transition/transition.min.css	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/semantic-ui-transition/transition.min.css	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:25	9515657/9515657	---M--	200	added ('OK')	video/mp4	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/video/boulevard.mp4	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/video/boulevard.mp4	(from https://themewagon.gitlab.io/medicare/index-selfhosted.html)
14:59:26	143663/143663	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/about/13.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/about/13.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:27	82139/82139	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/illustrations/signature.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/illustrations/signature.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:29	123463/123463	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/about/9.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/about/9.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:30	7874/7874	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/happy-1.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/happy-1.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:31	5714/5714	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/shop.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/shop.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:33	6464/6464	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/pie-chart.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/pie-chart.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:34	6129/6129	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/icons/like.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/icons/like.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:37	224584/224584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/10.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/10.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:37	69745/69745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/14.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/14.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:39	20646/20646	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/15.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/15.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:40	32226/32226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/2.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/2.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:42	117025/117025	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/3.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/3.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:44	119511/119511	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/4.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/4.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:45	22437/22437	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/16.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/16.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:46	35868/35868	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/6.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/6.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:48	87013/87013	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/7.png	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/7.png	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:49	52001/52001	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/8.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/8.jpg	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:49	9805648/9805648	---M--	200	added ('OK')	video/webm	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/video/boulevard.webm	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/video/boulevard.webm	(from https://themewagon.gitlab.io/medicare/index-selfhosted.html)
14:59:50	7120/7120	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/semantic-ui-accordion/accordion.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/semantic-ui-accordion/accordion.min.js	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:51	13010/13010	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/semantic-ui-transition/transition.min.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/semantic-ui-transition/transition.min.js	(from https://themewagon.gitlab.io/medicare/about.html)
14:59:53	71176/71176	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/1.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/1.jpg	(from https://themewagon.gitlab.io/medicare/blog-single.html)
14:59:54	33421/33421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/1.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/1.jpg	(from https://themewagon.gitlab.io/medicare/blog-single.html)
14:59:56	184710/184710	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/blog/18.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/blog/18.jpg	(from https://themewagon.gitlab.io/medicare/blog-single.html)
14:59:57	43523/43523	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/doctor/11.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/doctor/11.jpg	(from https://themewagon.gitlab.io/medicare/blog-single.html)
14:59:59	78797/78797	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/blog/15.jpeg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/blog/15.jpg	(from https://themewagon.gitlab.io/medicare/blog-single.html)
15:00:00	76076/76076	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/1.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/1.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:02	56523/56523	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/2.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/2.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:03	38881/38881	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/3.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/3.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:04	42808/42808	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/4.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/4.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:06	62218/62218	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/5.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/5.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:07	58661/58661	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/6.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/6.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:09	60371/60371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/7.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/7.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:10	62245/62245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/8.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/8.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:11	39787/39787	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/800x494/9.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/800x494/9.jpg	(from https://themewagon.gitlab.io/medicare/research.html)
15:00:13	97917/97917	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/14.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/14.jpg	(from https://themewagon.gitlab.io/medicare/research-single.html)
15:00:14	76669/76669	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/2.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/2.jpg	(from https://themewagon.gitlab.io/medicare/research-single.html)
15:00:16	76788/76788	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/research/4.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/research/4.jpg	(from https://themewagon.gitlab.io/medicare/research-single.html)
15:00:16	1808/1808	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/prismjs/prism-okaidia.css	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/prismjs/prism-okaidia.css	(from https://themewagon.gitlab.io/medicare/components/alerts.html)
15:00:18	24832/24832	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/prismjs/prism.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/prismjs/prism.js	(from https://themewagon.gitlab.io/medicare/components/alerts.html)
15:00:19	59169/59169	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/gallery/2.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/gallery/2.jpg	(from https://themewagon.gitlab.io/medicare/components/background.html)
15:00:20	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:19%20GMT	https://themewagon.gitlab.io/medicare/assets/video/beach.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/video/beach.a1.delayed	(from https://themewagon.gitlab.io/medicare/components/background.html)
15:00:22	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:21%20GMT	https://themewagon.gitlab.io/medicare/assets/video/beach.mp4	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/video/beach.a2.delayed	(from https://themewagon.gitlab.io/medicare/components/background.html)
15:00:23	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:22%20GMT	https://themewagon.gitlab.io/medicare/assets/video/beach.webm	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/video/beach.a3.delayed	(from https://themewagon.gitlab.io/medicare/components/background.html)
15:00:25	197273/197273	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/5.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/5.jpg	(from https://themewagon.gitlab.io/medicare/components/background.html)
15:00:27	106291/106291	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/1.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/1.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:27	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:26%20GMT	https://themewagon.gitlab.io/medicare/pages/profile.html	D:/template%20test/template/themewagon.gitlab.io/medicare/pages/profile.a6.delayed	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:29	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:28%20GMT	https://themewagon.gitlab.io/medicare/pages/settings.html	D:/template%20test/template/themewagon.gitlab.io/medicare/pages/settings.a7.delayed	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:30	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:29%20GMT	https://themewagon.gitlab.io/medicare/authentication/log-out.html	D:/template%20test/template/themewagon.gitlab.io/medicare/authentication/log-out.a8.delayed	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:32	127705/127705	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/3.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/3.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:34	389084/389084	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/10.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/10.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:35	248630/248630	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/11.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/11.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:37	152502/152502	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/12.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/12.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:37	50043/50043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/6.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/6.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:39	50915/50915	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/7.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/7.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:40	121637/121637	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/8.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/8.jpg	(from https://themewagon.gitlab.io/medicare/components/cards.html)
15:00:41	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:40%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/owl.carousel/owl.carousel.css	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/owl.carousel/owl.carousel.b0.delayed	(from https://themewagon.gitlab.io/medicare/components/carousel.html)
15:00:43	3493/3493	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202024%2008:00:42%20GMT	https://themewagon.gitlab.io/medicare/assets/lib/owl.carousel/owl.carousel.js	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/lib/owl.carousel/owl.carousel.b1.delayed	(from https://themewagon.gitlab.io/medicare/components/carousel.html)
15:00:45	163278/163278	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202021%2020:24:00%20GMT	https://themewagon.gitlab.io/medicare/assets/img/generic/2.jpg	D:/template%20test/template/themewagon.gitlab.io/medicare/assets/img/generic/2.jpg	(from https://themewagon.gitlab.io/medicare/components/hoverbox.html)
